executionId,symbol,tf,side,signalTs,openTs,closedTs,statusAtOpen,mode,source,entrySignal,entryFill,entry,rawEntry,projectedEntry,entryProjectionAtrMult,sl,tp,tpRawAtr,tpCappedByResistance,tpDistancePct,tpDistanceAtr,exitPrice,quantity,grossQuantity,positionUsd,tradeUsd,freeQuote,score,signalClass,rsi,prevRsi,atr,atrPct,adx,ema20,ema50,ema200,bullish,bullishFast,nearEma20,nearEma50,nearPullback,stackedEma,rsiInBand,rsiRising,isTrend,isRange,cooldownPassed,emaSeparationPct,emaSlopePct,distToEma20,distToEma50,entryDiffPctFromLast,nearestSupport,nearestSupportStrength,nearestSupportTouches,nearestResistance,nearestResistanceStrength,nearestResistanceTouches,srPassed,srReason,distanceToSupportAtr,distanceToResistanceAtr,maxHighDuringTrade,minLowDuringTrade,barsOpen,executionAttempted,executionApproved,executionReason,rrPlanned,rrRealizedLogged,outcome,closeReason,pnlPct,commissionRate,entryOrderId,entryClientOrderId,entryTransactTime,entryStatus,entryExecutedQty,entryQuoteQty,exitOrderId,exitClientOrderId,exitTransactTime,exitStatus,exitExecutedQty,exitQuoteQty,slippagePct,latencyInternal,latencyExchange,latencyTotal,execMetricTs,execMetricMatchDiffMs,rrRealized
binance_real_1773876066943_XRPUSDC,XRPUSDC,1m,BUY,1773876064964,1773876066943,1773877173972,OPEN,binance_real,binance-spot,1.4595,1.4601,1.4601,,,,1.455605,1.465732,,,,,1.4655,20.5,,29.93,29.93,150.29,75,EXECUTABLE,41.03984088989125,36.554947627518516,0.0007789809973911073,0.0005337314130805806,18.90776880979095,1.4606223108665528,1.461505789950044,1.460929274471331,true,false,false,false,false,false,true,true,false,true,true,0.00039500889257497766,0.00005601373072133814,0.0011223108665527892,0.002005789950044079,0.003958233808776379,,,,,,,,,,,1.4659,1.4595,18,true,true,binance_order_opened,1.6000000000000114,1.6000000000000114,TP,TP,0.36983768235052883,0.002,3278716981,x-B3AUXNYVcb20bb176cdd4369bff29a,1773876066841,FILLED,20.50000000,29.93205000,3278736474,x-B3AUXNYVb0e99c7d6408407797e774,1773877173868,FILLED,20.50000000,30.04275000,0.000411099691675186,1668,307,1975,1773876066940,3,1.2013348164627748
binance_real_1773878096000_ETHUSDC,ETHUSDC,1m,BUY,1773878094660,1773878096000,1773880553034,OPEN,binance_real,binance-spot,2202.44,2204.4,2204.4,,,,2194.054541,2212.921824,,,,,2194.3,0.0109,,24.03,24.03,120.42,75,EXECUTABLE,54.27768237191066,52.84054548815497,2.096364743206126,0.0009518373908965174,24.92065314757918,2202.2451683373483,2199.0801624639225,2194.8792064110426,true,true,true,false,true,true,false,true,true,false,true,0.0019074099875047556,0.00006236461078168096,0.19483166265172258,3.359837536077521,0.00430002599167347,,,,,,,,,,,2208.88,2193.84,40,true,true,binance_order_opened,1.250000029813497,1,SL,SL,-0.458174559970963,0.002,9627313661,x-B3AUXNYV0a15bee055684c778823c9,1773878095894,FILLED,0.01090000,24.02796000,9627652509,x-B3AUXNYVc6bbb594d13549d6ad6931,1773880552931,FILLED,0.01090000,23.91787000,0.0008899220864132673,990,346,1336,1773878095997,3,-0.9762737448381742
binance_real_1773877972586_XRPUSDC,XRPUSDC,1m,BUY,1773877971211,1773877972586,1773883500626,OPEN,binance_real,binance-spot,1.4627,1.4626,1.4626,,,,1.458367,1.469633,,,,,1.4578,20.5,,29.98,29.98,150.4,80,EXECUTABLE,43.942614717077575,53.15582094247844,0.0008665724937228801,0.0005924471824180489,2.5840209051810454,1.4636601261220887,1.4630152026355256,1.4615906464423862,true,true,false,true,true,true,true,false,false,true,true,0.0009739223307167668,0.000008793688908500393,0.0009601261220888446,0.00031520263552575756,0.0021925316889344773,,,,,,,,,,,1.4651,1.457,90,true,true,binance_order_opened,1.6000461573967704,1,SL,SL,-0.3281826883631831,0.002,3278755531,x-B3AUXNYVf40c6976a8c5437aa6745d,1773877972478,FILLED,20.50000000,29.98330000,3278876230,x-B3AUXNYVb61708030035488b88482e,1773883500524,FILLED,20.50000000,29.88490000,0.00006836671908114377,967,403,1370,1773877972582,4,-1.133947554925583
binance_real_1773880738579_ETHUSDC,ETHUSDC,1m,BUY,1773880736860,1773880738579,1773890308768,OPEN,binance_real,binance-spot,2196.74,2194.36,2194.36,,,,2187.377635,2208.442956,,,,,2217.56,0.0109,,23.92,23.92,120.31,100,EXECUTABLE,43.91855447870309,39.13631949837471,2.3405912797898987,0.0010654839807122823,14.700390223373674,2198.477894792993,2199.4858680299544,2196.8434504464244,true,false,true,true,true,false,true,true,false,false,true,0.0012028813530640882,0.00005095306004089276,1.737894792993302,2.745868029954636,0.0025880387206917202,,,,,,,,,,,2216.96,2188.03,156,true,true,binance_order_opened,1.2499999732973606,1.2499999732973606,TP,TP,1.0572558741500855,0.002,9627673863,x-B3AUXNYV54feba956238462485a5c2,1773880738473,FILLED,0.01090000,23.91852400,9628694775,x-B3AUXNYV5a19347eb4574e74a149f7,1773890308665,FILLED,0.01090000,24.17140400,0.001083423618634729,1409,308,1717,1773880738578,1,3.3226564351761647
binance_real_1773847618877_BNBUSDC,BNBUSDC,1m,BUY,1773847617462,1773847618877,1773890372469,OPEN,binance_real,binance-spot,647.2,647.5899999999999,647.59,,,,642.821668,654.205331,,,,,654.85,0.034,,22.02,22.02,110.19,70,EXECUTABLE,44.05002276393056,38.99060226006225,0.8756663258662719,0.0013530073020183433,29.116588227524954,647.4341845668199,649.3191510672908,655.7867995783818,false,false,true,false,true,false,true,true,true,false,true,0.009993276438644843,0.00013319250044398838,0.234184566819863,2.1191510672907725,0.010185666656470756,,,,,,,,,,,654.59,644.48,675,true,true,binance_order_opened,1.5999999543204935,1.5999999543204935,TP,TP,1.1210796954863402,0.002,2562263391,x-B3AUXNYV6fd39c2239da4d59a8441c,1773847618773,FILLED,0.03400000,22.01806000,2563663574,x-B3AUXNYV00c00ded87f54202bc68c7,1773890372364,FILLED,0.03400000,22.26490000,0.0006025957972803966,1158,255,1413,1773847618875,2,1.5225449905753832
binance_real_1773885830071_XRPUSDC,XRPUSDC,1m,BUY,1773885828701,1773885830071,1773890436040,OPEN,binance_real,binance-spot,1.4597,1.4588999999999999,1.4589,,,,1.453103,1.470255,,,,,1.46852197,17.3,,25.24,25.24,126.27,75,EXECUTABLE,39.173132506351486,25.9059359076237,0.0013193561538160498,0.0009038543219949646,59.47403344783314,1.4622662498788512,1.462198636807683,1.4616780361740043,true,true,false,false,false,true,true,true,false,false,true,0.00035664906054576096,0.00006974296139283586,0.0025662498788512345,0.002498636807682919,0.002051001572434465,,,,,,,,,,,1.4708,1.457,75,true,true,binance_order_opened,1.599969683189351,1.599969683189351,TP,TP,0.6595359517444636,0.002,3278930749,x-B3AUXNYVa79cd78bc7da494295cc42,1773885829964,FILLED,17.30000000,25.23897000,3279041384,x-B3AUXNYV3808bbdd84724fe796a516,1773890435937,FILLED,17.30000000,25.40543000,0.0005480578201001123,1055,311,1366,1773885830068,3,1.6598188718303404
binance_real_1773891295151_ETHUSDC,ETHUSDC,1m,BUY,1773891293804,1773891295151,1773891729706,OPEN,binance_real,binance-spot,2222.42,2220.6,2220.6,,,,2209.970874,2237.981407,,,,,2210.03,0.0155,,34.42,34.42,172.88,75,EXECUTABLE,55.998093471075045,54.70275472073906,3.1122814239236747,0.0014004020049872097,23.506874235383318,2221.7872224517246,2213.660603939288,2203.03388939612,true,true,true,false,true,true,false,true,true,false,true,0.004781595982383356,0.0001615352065644345,0.6327775482754987,8.759396060711879,0.01169004980106899,,,,,,,,,,,2223.3,2209.78,7,true,true,binance_order_opened,1.2499999598365517,1,SL,SL,-0.47599747815904303,0.002,9628901181,x-B3AUXNYV870db15423d44228ad75a0,1773891295044,FILLED,0.01550000,34.41930000,9628975039,x-B3AUXNYV39e61078b2a54ee5adaedb,1773891729603,FILLED,0.01550000,34.25546500,0.0008189271154867954,1008,334,1342,1773891295147,4,-0.994437360136656
binance_real_1773891297420_BNBUSDC,BNBUSDC,1m,BUY,1773891295766,1773891297420,1773893205280,OPEN,binance_real,binance-spot,654.54,654.5699999999999,654.57,,,,651.96406,658.661505,,,,,651.36,0.042,,27.49,27.49,138.46,75,EXECUTABLE,54.20990894051833,52.83625848887174,0.5151880787133083,0.0007870994571963644,7.3352971158449165,654.5558872031042,653.3042175589169,652.0786521546521,true,true,true,false,true,true,false,true,false,true,true,0.0018724071932422538,0.00007721363637913085,0.01588720310428471,1.2357824410830744,0.011341161928306424,,,,,,,,,,,654.89,651.95,31,true,true,binance_order_opened,1.6000003882078606,1,SL,SL,-0.49039827673129477,0.002,2563711486,x-B3AUXNYV462e95c7571c433ab35dca,1773891297314,FILLED,0.04200000,27.49194000,2563762398,x-B3AUXNYV75a80ee5f6b840e3b5facd,1773893205175,FILLED,0.04200000,27.35712000,0.000045833715280918994,1394,257,1651,1773891297418,2,-1.231801192659855
binance_real_1773893141284_ETHUSDC,ETHUSDC,1m,BUY,1773893139985,1773893141284,1773893329228,OPEN,binance_real,binance-spot,2210.64,2209.36,2209.36,,,,2201.480125,2222.089843,,,,,2203.03,0.0111,,24.52,24.52,123.14,80,EXECUTABLE,42.99566424889555,48.60511594319105,2.2899686437396194,0.0010358849218957493,28.543694874289443,2212.946257358589,2213.2169502767906,2205.7877131695827,true,false,false,true,true,false,true,false,false,false,true,0.003360672523435694,0.00004752206758964751,2.3062573585889368,2.5769502767907397,0.005300528252985574,,,,,,,,,,,2211.09,2198.6,3,true,true,binance_order_opened,1.2499999181212125,1,SL,SL,-0.28650831009884886,0.002,9629171666,x-B3AUXNYV60e9f48f10174fe085e766,1773893141174,FILLED,0.01110000,24.52389600,9629230845,x-B3AUXNYVa098304c6521429c9f2ba2,1773893329124,FILLED,0.01110000,24.45363300,0.0005790178409871103,987,307,1294,1773893141279,5,-0.8033122352829023
binance_real_1773891606188_XRPUSDC,XRPUSDC,1m,BUY,1773891604225,1773891606188,1773898180071,OPEN,binance_real,binance-spot,1.4721,1.4722,1.4722,,,,1.463233,1.486288,,,,,1.4611,15,,22.08,22.08,110.97,75,EXECUTABLE,56.13592460494814,51.51721484117483,0.0017734520064160708,0.0012047089235894782,13.552645688695302,1.471467476021615,1.4677003855843642,1.463401191127112,true,true,true,false,true,true,false,true,false,false,true,0.0029204500083228934,0.00012236698616924403,0.0006325239783848691,0.004399614415635744,0.008494896211550296,,,,,,,,,,,1.4768,1.4606,107,true,true,binance_order_opened,1.6000902221721165,1,SL,SL,-0.7539736448851982,0.002,3279108432,x-B3AUXNYVaeb99908a4634aa1bb040a,1773891606080,FILLED,15.00000000,22.08300000,3279299063,x-B3AUXNYVfc7a464cd79342f1801fd8,1773898179972,FILLED,15.00000000,21.91650000,0.00006793016778750696,1651,307,1958,1773891606184,4,-1.2378721980595464
binance_real_1773895111729_ETHUSDC,ETHUSDC,1m,BUY,1773895110004,1773895111729,1773898365163,OPEN,binance_real,binance-spot,2196.69,2197.31,2197.31,,,,2187.668471,2207.966912,,,,,2189.68,0.0109,,23.95,23.95,120.52,70,EXECUTABLE,42.964141686462455,41.29779447959967,2.255382306559064,0.0010267185203916183,34.817444869888405,2197.823194656708,2202.2067347942193,2203.8535884649004,false,false,true,false,true,false,true,true,false,false,true,0.000749697804734004,0.00010223827940476393,1.1331946567079285,5.516734794219246,0.0063103897513841324,,,,,,,,,,,2198.65,2187.55,53,true,true,binance_order_opened,1.2500000831344316,1,SL,SL,-0.3472427650172306,0.002,9629490951,x-B3AUXNYV13ba2cc0aad8454c889974,1773895111624,FILLED,0.01090000,23.95067900,9629840942,x-B3AUXNYV79ca1c6c2381499c885bce,1773898365059,FILLED,0.01090000,23.86751200,0.00028224282898355746,1415,307,1722,1773895111726,3,-0.7913682570472086
binance_real_1773898858060_ETHUSDC,ETHUSDC,1m,BUY,1773898856552,1773898858060,1773900394121,OPEN,binance_real,binance-spot,2189.93,2193.07,2193.07,,,,2182.574,2199.125,,,,,2184.23,0.013,,28.51,28.51,142.35,70,EXECUTABLE,44.16888245016644,38.39417213875783,1.839000031401898,0.000839752883152383,39.98333669124295,2190.8665348164654,2193.332193789825,2199.0161512343866,false,false,true,false,true,false,true,true,true,false,true,0.0025954973193488638,0.00006330835872474354,0.9365348164656098,3.4021937898251053,0.003077357296660074,,,,,,,,,,,2194.54,2182,25,true,true,binance_order_opened,1.2500000000000617,1,SL,SL,-0.40308790873069006,0.002,9629908229,x-B3AUXNYV00ee96be84884364ad905a,1773898857955,FILLED,0.01300000,28.50991000,9630075825,x-B3AUXNYVb0c3908124204ed1ab6c81,1773900394006,FILLED,0.01300000,28.39499000,0.0014338357847055968,1189,314,1503,1773898858056,4,-0.8422256097561038
binance_real_1773903100200_ETHUSDC,ETHUSDC,1m,BUY,1773903098880,1773903100200,1773903775442,OPEN,binance_real,binance-spot,2184.25,2182.79,2182.79,,,,2176.869283,2193.475897,,,,,2176.91,0.0104,,22.7,22.7,113.89,70,EXECUTABLE,42.415287257925975,40.89701808982627,1.8451793671696968,0.0008447656482406761,17.02105446838536,2185.704044898318,2187.4862518599753,2193.5783204579693,false,false,true,false,true,false,true,true,false,true,true,0.0027890894348147222,0.00006038160770957932,1.4540448983179886,3.2362518599752548,0.002593690209276021,,,,,,,,,,,2184.26,2172.75,11,true,true,binance_order_opened,1.2500001016161166,1,SL,SL,-0.2693800136522574,0.002,9630464179,x-B3AUXNYVff911100c1164ceb912311,1773903100094,FILLED,0.01040000,22.70101600,9630593591,x-B3AUXNYVc17f111f00d641d4a745d9,1773903775340,FILLED,0.01030000,22.42217300,0.0006684216550303474,1014,300,1314,1773903100195,5,-0.9931229612900162
binance_real_1773894926327_BNBUSDC,BNBUSDC,1m,BUY,1773894925018,1773894926327,1773903777851,OPEN,binance_real,binance-spot,649.23,649.24,649.24,,,,647.514442,651.974893,,,,,647.74,0.046,,29.87,29.87,150.38,70,EXECUTABLE,39.721015755158824,33.408717640289936,0.3431116798681765,0.0005284901804725236,49.97435142223682,649.4891104010899,650.5650049388657,651.6236684531607,false,false,true,false,true,false,true,true,true,false,true,0.0016306447858154259,0.00008375094495132471,0.25911040108985617,1.3350049388657226,0.008112567604729956,,,,,,,,,,,650.84,647.21,144,true,true,binance_order_opened,1.6000001165801179,1,SL,SL,-0.2310393691084961,0.002,2563819886,x-B3AUXNYV0bc20e2eae8f491f888b83,1773894926217,FILLED,0.04600000,29.86504000,2564037410,x-B3AUXNYV2dacd4d695904353869e82,1773903777748,FILLED,0.04500000,29.14830000,0.000015402861851718044,994,309,1303,1773894926322,5,-0.8692840229073836
binance_real_1773901746997_XRPUSDC,XRPUSDC,1m,BUY,1773901744812,1773901746997,1773904576691,OPEN,binance_real,binance-spot,1.4696,1.4687,1.4687,,,,1.460564,1.484057,,,,,1.4585,19.3,,28.35,28.35,142.23,75,EXECUTABLE,46.42821514603324,46.076008673780606,0.0018071514929449155,0.0012296893664568015,13.731438571104613,1.470992790497506,1.46932454889373,1.4669645916548346,true,true,true,true,true,true,false,true,false,false,true,0.0016058500536850044,0.000007651807310843046,0.001392790497505958,0.0002754511062699194,0.0016982541946878246,,,,,,,,,,,1.4721,1.4601,46,true,true,binance_order_opened,1.5999335989375687,1,SL,SL,-0.6944917273779524,0.002,3279432697,x-B3AUXNYV28b59693bfb64d5f9608b8,1773901746894,FILLED,19.30000000,28.34591000,3279571917,x-B3AUXNYV6fb2f2f1b91148fdaa39b8,1773904576591,FILLED,19.30000000,28.14905000,0.0006124115405553368,1872,309,2181,1773901746995,2,-1.2536873156342287
binance_real_1773905500892_ETHUSDC,ETHUSDC,1m,BUY,1773905499501,1773905500892,1773912180308,OPEN,binance_real,binance-spot,2156.8,2158.1,2158.1,,,,2140.19028,2177.56215,,,,,2184.77,0.0071,,15.32,15.32,154.16,70,EXECUTABLE,43.11019880612556,40.22810024826365,4.152430099415323,0.0019252735995063624,38.49404368605951,2158.4228292745806,2167.8832588000896,2184.6393204775964,false,false,true,false,true,false,true,true,true,false,true,0.0077689455107134405,0.00020862909899601283,1.6228292745804538,11.083258800089425,0.012567242760672916,,,,,,,,,,,2178.32,2156.21,109,true,true,binance_order_opened,1.2499999999999727,1.2499999999999727,TP,TP,1.2358092766785633,0.002,9631182463,x-B3AUXNYV7914cce062da4d7bb02c7c,1773905500789,FILLED,0.00710000,15.32251000,9632508701,x-B3AUXNYV84864dbb603640a0ab1c8f,1773912180160,FILLED,0.00710000,15.51186700,0.0006027448071215352,1086,303,1389,1773905500890,2,1.4891355085394922
binance_real_1773914207599_ETHUSDC,ETHUSDC,1m,BUY,1773914205316,1773914207599,1773917643007,OPEN,binance_real,binance-spot,2185.18,2189.49,2189.49,,,,2174.398904,2198.65637,,,,,2175.43,0.007,0.007,15.33,15.33,154.35,75,EXECUTABLE,58.76289919943597,58.647253753869244,2.6952740202893937,0.001233433410652392,30.450228086515562,2183.566087393162,2178.3654339171467,2174.48081661098,true,true,true,false,true,true,false,true,true,false,true,0.0017777104431518443,0.00012770174817527738,1.6139126068378573,6.814566082853162,0.013158382789317346,,,,,,,,,,,2192.16,2173.55,54,true,true,binance_order_opened,1.2500000000000633,1,SL,SL,-0.6421586762214007,0.002,9633031674,x-B3AUXNYV8c0b7f33427741bf906368,1773914207488,FILLED,0.00700000,15.32643000,9633478278,x-B3AUXNYV5dfc9f9056934a049055e8,1773917642902,FILLED,0.00700000,15.22801000,0.00197237756157385,1968,310,2278,1773914207595,4,-0.9316752076853974
binance_real_1773917706301_XRPUSDC,XRPUSDC,1m,BUY,1773917704979,1773917706301,1773920220290,OPEN,binance_real,binance-spot,1.4642,1.4642,1.4642,,,,1.459694,1.47141,,,,,1.4582,10.5,10.5,15.37,15.37,154.25,75,EXECUTABLE,47.54808189457095,40.615465721590496,0.0009012451067045388,0.0006155204935832119,37.45225985324365,1.4642343626535474,1.465140441552627,1.4641792116508405,true,false,true,false,true,false,false,true,false,false,true,0.0006564881175976552,0.00002619841946228491,0.000034362653547503896,0.0009404415526270693,0.0036744692433315672,,,,,,,,,,,1.4657,1.459,41,true,true,binance_order_opened,1.6000887705282563,1,SL,SL,-0.4097800846878845,0.002,3280088472,x-B3AUXNYV9aa37cb18339442b83d1f7,1773917706192,FILLED,10.50000000,15.37410000,3280139944,x-B3AUXNYV286d8ecfc2e241a58ca739,1773920220188,FILLED,10.50000000,15.31110000,0,1012,303,1315,1773917706296,5,-1.3315579227696714
binance_real_1773920772174_ETHUSDC,ETHUSDC,1m,BUY,1773920770820,1773920772174,1773921877048,OPEN,binance_real,binance-spot,2168.91,2167.77,2167.77,,,,2162.195989,2177.302513,,,,,2162.38,0.0071,0.0071,15.39,15.39,154.19,70,EXECUTABLE,44.3367096818583,39.95615202763505,1.6785026536927263,0.000773892256337389,19.033452585466115,2169.8591724773296,2172.1839876344297,2175.298090738757,false,false,true,false,true,false,true,true,false,true,true,0.0014357917591449687,0.00006151593446884617,0.9491724773297392,3.2739876344298864,0.0074456108878902345,,,,,,,,,,,2170.28,2162,18,true,true,binance_order_opened,1.2499998882933319,1,SL,SL,-0.2486426142994816,0.002,9633858821,x-B3AUXNYVa21ecddbeac34592b3d6e5,1773920772068,FILLED,0.00710000,15.39116700,9634011305,x-B3AUXNYV56fcb6546d8d4508aaa5b1,1773921876944,FILLED,0.00710000,15.35289800,0.0005256096380208827,1007,343,1350,1773920772171,3,-0.9669876862459946
binance_real_1773922369531_XRPUSDC,XRPUSDC,1m,BUY,1773922368211,1773922369531,1773922922424,OPEN,binance_real,binance-spot,1.4569,1.4571,1.4571,,,,1.45221,1.464403,,,,,1.4537,10.5,10.5,15.3,15.3,154.15,70,EXECUTABLE,43.20393031772996,38.43537597481479,0.0009379208272375175,0.0006437784523560419,54.530913467539385,1.4572866185539217,1.4590624567476085,1.4621723073496204,false,false,true,false,true,false,true,true,false,false,true,0.0021345669586189616,0.00006048966668859853,0.000386618553921636,0.002162456747608399,0.00498565769703583,,,,,,,,,,,1.4573,1.4512,9,true,true,binance_order_opened,1.5997867803837276,1,SL,SL,-0.23334019628028754,0.002,3280196876,x-B3AUXNYV4f050eae05594afc808596,1773922369422,FILLED,10.50000000,15.29955000,3280212976,x-B3AUXNYVca79f38a9ef246f09b9a4a,1773922922319,FILLED,10.50000000,15.26385000,0.00013727778159103437,1006,309,1315,1773922369527,4,-0.695296523517388
binance_real_1773923107764_ETHUSDC,ETHUSDC,1m,BUY,1773923106261,1773923107764,1773924520746,OPEN,binance_real,binance-spot,2159.65,2159.87,2159.87,,,,2150.739115,2170.788607,,,,,2148.48,0.0071,0.0071,15.34,15.34,154.11,70,EXECUTABLE,43.64403582017287,42.18965598340363,2.2277213255376167,0.0010315196099079094,24.977541036262576,2160.8208270068562,2164.1378310240157,2171.3439051412083,false,false,true,false,true,false,true,true,false,false,true,0.0033366860913539953,0.00008463475419332922,1.1708270068561433,4.487831024015577,0.004269425656205082,,,,,,,,,,,2160,2147.94,23,true,true,binance_order_opened,1.250000084166676,1,SL,SL,-0.527346553264774,0.002,9634271988,x-B3AUXNYVc47eac8779b74cf0ab2d16,1773923107661,FILLED,0.00710000,15.33507700,9634496101,x-B3AUXNYV299ec537fe574c1594ab7f,1773924520642,FILLED,0.00710000,15.25420800,0.00010186835829870576,1173,325,1498,1773923107761,3,-1.2474146810522562
binance_real_1773905193320_BNBUSDC,BNBUSDC,1m,BUY,1773905191720,1773905193320,1773924705999,OPEN,binance_real,binance-spot,643.71,644.08,644.08,,,,639.508305,650.432712,,,,,638.87,0.026,,16.75,16.75,170.91,70,EXECUTABLE,42.89062220732995,28.906744088560743,0.8403389953543833,0.0013054620797476864,35.23996194972329,644.1285540032075,646.1934570445936,648.7970315872067,false,false,true,false,true,false,true,true,true,false,true,0.004044638956382604,0.00015684110425496687,0.41855400320741865,2.4834570445935924,0.008502379742156065,,,,,,,,,,,648.92,639.5,316,true,true,binance_order_opened,1.5999999999999674,1,SL,SL,-0.8089057259967761,0.002,2564148908,x-B3AUXNYVebebc84d3e8e45239fd180,1773905193216,FILLED,0.02600000,16.74608000,2564825693,x-B3AUXNYV46ddb365c3a649f6b03c4e,1773924705897,FILLED,0.02600000,16.61062000,0.000574792996846413,1268,326,1594,1773905193316,4,-1.1396210814588317
binance_real_1773925505046_ETHUSDC,ETHUSDC,1m,BUY,1773925503683,1773925505046,1773926305989,OPEN,binance_real,binance-spot,2134.91,2135.33,2135.33,,,,2116.954021,2157.354973,,,,,2125.86,0.0079,0.0079,16.87,16.87,170.64,70,EXECUTABLE,43.99449922382216,31.48111634030424,4.488994675994022,0.002102662255548956,26.372540850749417,2136.1276860994535,2146.05087236533,2162.6831458480333,false,false,true,false,true,false,true,true,true,false,true,0.007790620439598444,0.0002118463999848466,1.2176860994536582,11.140872365330324,0.011455559928692257,,,,,,,,,,,2136.04,2116.94,13,true,true,binance_order_opened,1.2499999582312005,1,SL,SL,-0.4434911699830846,0.002,9634912825,x-B3AUXNYV1a3bed091a6a44b3ac78ed,1773925504940,FILLED,0.00790000,16.86910700,9635225791,x-B3AUXNYV4f5ca5742add499598f1c1,1773926305886,FILLED,0.00790000,16.79429400,0.00019672960452668862,1055,304,1359,1773925505043,3,-0.515346692548998
binance_real_1773926369675_BNBUSDC,BNBUSDC,1m,BUY,1773926368188,1773926369675,1774084361076,OPEN,binance_real,binance-spot,638.1,638.01,638.01,,,,634.775079,643.419874,,,,,643.68,0.02598148,0.026,16.59,16.59,170.57,70,EXECUTABLE,44.98194362320946,37.741655514391674,0.6649842061058852,0.0010421316503775038,48.606082514489124,638.25045155785,639.580095837648,642.9467796183617,false,false,true,false,true,false,true,true,false,false,true,0.005276106849574898,0.00009444691863436471,0.15045155785003317,1.480095837647923,0.008715104627860393,,,,,,,,,,,643.68,635.71,136,true,true,binance_order_opened,1.6000001203036098,1.6000001203036098,TP,TP,0.8887008040626257,0.002,2564947157,x-B3AUXNYV9acc771541c54ff39d6b51,1773926369567,FILLED,0.02600000,16.58826000,2569614591,x-B3AUXNYVba344aa835134cd3b77973,1774084360975,FILLED,0.02500000,16.09200000,0.00014104372355435173,1090,392,1482,1773926369671,4,1.7527475941452617
binance_real_1774084362155_BNBUSDC,BNBUSDC,1m,BUY,1774084361325,1774084362155,1774087615887,OPEN,binance_real,binance-spot,643.68,643.69,643.69,,,,642.708123,645.235003,,,,,642.69,0.02198433,0.022,14.16,14.16,146.01,75,EXECUTABLE,55.53901143456498,52.14006869837804,0.194375362954639,0.0003019751475183927,8.508700198870281,643.6046506060597,643.2786777394751,642.9991209311628,true,true,true,false,true,true,false,true,false,true,true,0.00043431022917031736,0.00002546472955106789,0.07534939394020057,0.40132226052480746,0.0087447108603666,,,,,,,,,,,643.78,642.65,53,true,true,binance_order_opened,1.599999794212783,1,SL,SL,-0.15535428544796406,0.002,2569614594,x-B3AUXNYVa10f0301e62a4601af5326,1774084362051,FILLED,0.02200000,14.16118000,2569640736,x-B3AUXNYV94b29f95364f4558b665a3,1774087615785,FILLED,0.02100000,13.49649000,0.000015535669898248496,521,305,826,1774084362152,3,-1.018457505369761
binance_real_1774087678849_ETHUSDC,ETHUSDC,1m,BUY,1774087677253,1774087678849,1774088357103,OPEN,binance_real,binance-spot,2156.41,2156.41,2156.41,,,,2153.821962,2159.645047,,,,,2153.79,0.0067,0.0067,14.45,14.45,145.35,75,EXECUTABLE,41.315889204568094,36.196089736576106,0.6470094346317562,0.00030004008265207275,16.887140374435152,2157.3750804051197,2156.9430001703295,2155.5424924518666,true,true,false,true,true,true,false,true,false,true,true,0.0006494626339438717,0.000010085982601199409,0.9650804051198065,0.5330001703296148,0.010070682136483506,,,,,,,,,,,2157.69,2153.69,11,true,true,binance_order_opened,1.2499998068035654,1,SL,SL,-0.12149823085590825,0.002,9659828918,x-B3AUXNYV3bed7f0e2ffe4bb292f9f3,1774087678735,FILLED,0.00670000,14.44794700,9659859733,x-B3AUXNYVc025894726b24a1f9e2586,1774088356987,FILLED,0.00670000,14.43039300,0,1231,363,1594,1774087678847,2,-1.0123498959443498
binance_real_1774098658015_ETHUSDC,ETHUSDC,1m,BUY,1774098656214,1774098658015,1774099397065,OPEN,binance_real,binance-spot,2157.43,2157.56,2157.56,,,,2155.58268,2159.739151,,,,,2155.65,0.0067,0.0067,14.46,14.46,145.33,75,EXECUTABLE,50.52092118660174,45.63533566337378,0.4618301007968059,0.00021406492947479452,8.298035685335742,2157.3073462379934,2157.4706618988184,2156.5288623008355,true,false,true,true,true,false,false,true,false,true,true,0.0004365377314596236,7.692656461307689e-7,0.12265376200639366,0.040661898818598274,0.00047300837966805104,,,,,,,,,,,2159.49,2155.55,12,true,true,binance_order_opened,1.2500005413250361,1,SL,SL,-0.08852592743654195,0.002,9660338957,x-B3AUXNYVc89ea86a07294e52bbf2fe,1774098657918,FILLED,0.00670000,14.45565200,9660376508,x-B3AUXNYVefe69b54f8484c8cb9f36b,1774099396968,FILLED,0.00670000,14.44285500,0.00006025687971341325,1380,418,1798,1774098658012,3,-0.9659539174235278
